fruit,stem,image_source,mask_source,action,reason,note,source,confirmed_by,confirmed_at,session,split_group,has_instances,has_boxes,rule_pending,overlap_neighbors,instances_source,boxes_source,apple_check_verdict,verdict_source,peach_dup_candidate,mask_audit_reason
grape,1804,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1804,g1767,0,1,,,none,psm_gt,,none,,
grape,1805,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] dice 0.73 — 송이 일부만 라벨(규칙 판정),ai,,,1805,g1768,0,1,,,none,psm_gt,,none,,
grape,1806,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1806,g1769,0,1,,,none,psm_gt,,none,,
grape,1807,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1807,g1770,0,1,,,none,psm_gt,,none,,
grape,1808,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1808,g1771,0,1,,,none,psm_gt,,none,,
grape,1809,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1809,g1772,0,1,,,none,psm_gt,,none,,
grape,1810,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1810,g1773,0,1,,,none,psm_gt,,none,,
grape,1811,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1811,g1774,0,1,,,none,psm_gt,,none,,
grape,1812,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1508 만 남김),ai,,,1812,g1481,0,0,,,none,none,,none,,
grape,1813,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1509 만 남김),ai,,,1813,g1482,0,0,,,none,none,,none,,
grape,1814,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1814,g1775,0,1,,,none,psm_gt,,none,,
grape,1815,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1815,g1776,0,1,,,none,psm_gt,,none,,
grape,1816,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1816,g1777,0,1,,,none,psm_gt,,none,,
grape,1817,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1876 만 남김),ai,,,1817,g1778,0,0,,,none,none,,none,,
grape,1818,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1818,g1779,0,1,,,none,psm_gt,,none,,
grape,1819,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1819,g1780,0,1,,,none,psm_gt,,none,,
grape,1820,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1820,g1781,0,1,,,none,psm_gt,,none,,
grape,1821,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1821,g1782,0,1,,,none,psm_gt,,none,,
grape,1822,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1822,g1783,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1823,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1823,g1784,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1824,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1824,g1785,0,1,,,none,psm_gt,,none,,
grape,1825,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1825,g1786,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1826,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] dice 0.75 — 송이 일부만 라벨(규칙 판정),ai,,,1826,g1787,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1827,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1827,g1788,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1828,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1828,g1789,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1829,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1829,g1790,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1830,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1830,g1791,0,1,,,none,psm_gt,,none,,
grape,1831,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1831,g1792,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1832,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1832,g1793,0,1,,,none,psm_gt,,none,,
grape,1833,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1833,g1794,0,1,,,none,psm_gt,,none,,
grape,1834,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1834,g1795,0,1,,,none,psm_gt,,none,,
grape,1835,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1835,g1796,0,1,,,none,psm_gt,,none,,
grape,1836,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1836,g1797,0,1,,,none,psm_gt,,none,,
grape,1837,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1837,g1798,0,1,,,none,psm_gt,,none,,
grape,1838,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1838,g1799,0,1,,,none,psm_gt,,none,,
grape,1839,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1839,g1800,0,1,,,none,psm_gt,,none,,
grape,1840,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1840,g1801,0,1,,,none,psm_gt,,none,,
grape,1841,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1841,g1802,0,1,,,none,psm_gt,,none,,
grape,1842,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1842,g1803,0,1,,,none,psm_gt,,none,,
grape,1843,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 301 만 남김),ai,,,1843,g0300,0,0,,,none,none,,none,,
grape,1844,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1844,g1804,0,1,,,none,psm_gt,,none,,
grape,1845,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1845,g1805,0,1,,,none,psm_gt,,none,,
grape,1846,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1846,g0750,0,1,,,none,psm_gt,,none,,
grape,1847,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1847,g1806,0,1,,,none,psm_gt,,none,,
grape,1848,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1848,g1807,0,1,,,none,psm_gt,,none,,
grape,1849,reviewed_260916,reviewed_260916,keep,,dice 0.98 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1849,g1808,0,1,,,none,psm_gt,,none,,
grape,1850,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1850,g0773,0,1,,,none,psm_gt,,none,,
grape,1851,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1851,g1809,0,1,,,none,psm_gt,,none,,
grape,1852,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1852,g1810,0,1,,,none,psm_gt,,none,,
grape,1853,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1853,g1811,0,1,,,none,psm_gt,,none,,
grape,1854,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1854,g1812,0,1,,,none,psm_gt,,none,,
grape,1855,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1855,g1813,0,1,,,none,psm_gt,,none,,
grape,1856,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1856,g1814,0,1,,,none,psm_gt,,none,,
grape,1857,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1857,g1815,0,1,,,none,psm_gt,,none,,
grape,1858,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1858,g1816,0,1,,,none,psm_gt,,none,,
grape,1859,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1859,g1817,0,1,,,none,psm_gt,,none,,
grape,1860,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1860,g1818,0,1,,,none,psm_gt,,none,,
grape,1861,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1861,g1819,0,1,,,none,psm_gt,,none,,
grape,1862,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1862,g1820,0,1,,,none,psm_gt,,none,,
grape,1863,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1863,g1821,0,1,,,none,psm_gt,,none,,
grape,1864,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1864,g1822,0,1,,,none,psm_gt,,none,,
grape,1865,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1865,g1823,0,1,,,none,psm_gt,,none,,
grape,1866,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1803 만 남김),ai,,,1866,g1766,0,0,,,none,none,,none,,
grape,1867,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1867,g1824,0,1,,,none,psm_gt,,none,,
grape,1868,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1868,g1825,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1869,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1869,g1826,0,1,,,none,psm_gt,,none,,
grape,1870,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1870,g1827,0,1,,,none,psm_gt,,none,,
grape,1871,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1871,g1828,0,1,,,none,psm_gt,,none,,
grape,1872,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1872,g1829,0,1,,,none,psm_gt,,none,,
grape,1873,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1873,g1830,0,1,,,none,psm_gt,,none,,
grape,1874,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1874,g1831,0,1,,,none,psm_gt,,none,,
grape,1875,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1875,g1832,0,1,,,none,psm_gt,,none,,
grape,1876,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1876,g1778,0,1,,,none,psm_gt,,none,,
grape,1877,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1877,g1833,0,1,,,none,psm_gt,,none,,
grape,1878,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1878,g1834,0,1,,,none,psm_gt,,none,,
grape,1879,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1879,g1835,0,1,,,none,psm_gt,,none,,
grape,1880,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1880,g1836,0,1,,,none,psm_gt,,none,,
grape,1881,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1881,g1837,0,1,,,none,psm_gt,,none,,
grape,1882,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1882,g1838,0,1,,,none,psm_gt,,none,,
grape,1883,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1883,g1839,0,1,,,none,psm_gt,,none,,
grape,1884,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1884,g1840,0,1,,,none,psm_gt,,none,,
grape,1885,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1885,g1841,0,1,,,none,psm_gt,,none,,
grape,1886,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1886,g1842,0,1,,,none,psm_gt,,none,,
grape,1887,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1887,g1843,0,1,,,none,psm_gt,,none,,
grape,1888,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1888,g1844,0,1,,,none,psm_gt,,none,,
grape,1889,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1889,g1845,0,1,,,none,psm_gt,,none,,
grape,1890,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1890,g1846,0,1,,,none,psm_gt,,none,,
grape,1891,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1891,g1847,0,1,,,none,psm_gt,,none,,
grape,1892,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 300 만 남김),ai,,,1892,g0299,0,0,,,none,none,,none,,
grape,1893,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1893,g1848,0,1,,,none,psm_gt,,none,,
grape,1894,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1894,g1849,0,1,,,none,psm_gt,,none,,
grape,1895,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1895,g1850,0,1,,,none,psm_gt,,none,,
grape,1896,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1896,g1851,0,1,,,none,psm_gt,,none,,
grape,1897,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1897,g0303,0,1,,,none,psm_gt,,none,,
grape,1898,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1898,g1852,0,1,,,none,psm_gt,,none,,
grape,1899,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1899,g1853,0,1,,,none,psm_gt,,none,,
grape,1900,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 307 만 남김),ai,,,1900,g0306,0,0,,,none,none,,none,,
grape,1901,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1901,g1854,0,1,,,none,psm_gt,,none,,
grape,1902,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1902,g1855,0,1,,,none,psm_gt,,none,,
grape,1903,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 311 만 남김),ai,,,1903,g0310,0,0,,,none,none,,none,,
grape,1904,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1904,g1856,0,1,,,none,psm_gt,,none,,
grape,1905,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1905,g1857,0,1,,,none,psm_gt,,none,,
grape,1906,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1906,g1858,0,1,,,none,psm_gt,,none,,
grape,1907,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1907,g1859,0,1,,,none,psm_gt,,none,,
grape,1908,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1908,g1860,0,1,,,none,psm_gt,,none,,
grape,1909,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1909,g0319,0,1,,,none,psm_gt,,none,,
grape,1910,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1910,g1861,0,1,,,none,psm_gt,,none,,
grape,1911,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1911,g1862,0,1,,,none,psm_gt,,none,,
grape,1912,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1912,g1863,0,1,,,none,psm_gt,,none,,
grape,1913,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1913,g1864,0,1,,,none,psm_gt,,none,,
grape,1914,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1914,g1865,0,1,,,none,psm_gt,,none,,
grape,1915,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1915,g1866,0,1,,,none,psm_gt,,none,,
grape,1916,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1916,g1867,0,1,,,none,psm_gt,,none,,
grape,1917,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1917,g1868,0,1,,,none,psm_gt,,none,,
grape,1918,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1918,g1869,0,1,,,none,psm_gt,,none,,
grape,1919,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1919,g1870,0,1,,,none,psm_gt,,none,,
grape,1920,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 340 만 남김),ai,,,1920,g0339,0,0,,,none,none,,none,,
grape,1921,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1921,g1871,0,1,,,none,psm_gt,,none,,
grape,1922,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1922,g1872,0,1,,,none,psm_gt,,none,,
grape,1923,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1923,g1873,0,1,,,none,psm_gt,,none,,
grape,1924,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1924,g1874,0,1,,,none,psm_gt,,none,,
grape,1925,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1925,g1875,0,1,,,none,psm_gt,,none,,
grape,1926,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1926,g0346,0,1,,,none,psm_gt,,none,,
grape,1927,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1927,g1876,0,1,,,none,psm_gt,,none,,
grape,1928,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1928,g1877,0,1,,,none,psm_gt,,none,,
grape,1929,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1929,g1878,0,1,,,none,psm_gt,,none,,
grape,1930,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1930,g1879,0,1,,,none,psm_gt,,none,,
grape,1931,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1931,g1880,0,1,,,none,psm_gt,,none,,
grape,1932,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1932,g1881,0,1,,,none,psm_gt,,none,,
grape,1933,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1933,g1882,0,1,,,none,psm_gt,,none,,
grape,1934,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1934,g1883,0,1,,,none,psm_gt,,none,,
grape,1935,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1935,g1884,0,1,,,none,psm_gt,,none,,
grape,1936,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 365 만 남김),ai,,,1936,g0364,0,0,,,none,none,,none,,
grape,1937,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1937,g1885,0,1,,,none,psm_gt,,none,,
grape,1938,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1938,g1886,0,1,,,none,psm_gt,,none,,
grape,1939,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1939,g1887,0,1,,,none,psm_gt,,none,,
grape,1940,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1940,g1888,0,1,,,none,psm_gt,,none,,
grape,1941,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1941,g1889,0,1,,,none,psm_gt,,none,,
grape,1942,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1942,g1890,0,1,,,none,psm_gt,,none,,
grape,1943,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 374 만 남김),ai,,,1943,g0373,0,0,,,none,none,,none,,
grape,1944,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1944,g1891,0,1,,,none,psm_gt,,none,,
grape,1945,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1945,g1892,0,1,,,none,psm_gt,,none,,
grape,1946,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1946,g1893,0,1,,,none,psm_gt,,none,,
grape,1947,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1947,g1894,0,1,,,none,psm_gt,,none,,
grape,1948,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1948,g1895,0,1,,,none,psm_gt,,none,,
grape,1949,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1949,g1896,0,1,,,none,psm_gt,,none,,
grape,1950,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1950,g1897,0,1,,,none,psm_gt,,none,,
grape,1951,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1951,g1898,0,1,,,none,psm_gt,,none,,
grape,1952,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1952,g1899,0,1,,,none,psm_gt,,none,,
grape,1953,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1953,g1900,0,1,,,none,psm_gt,,none,,
grape,1954,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1954,g1901,0,1,,,none,psm_gt,,none,,
grape,1955,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1955,g1902,0,1,,,none,psm_gt,,none,,
grape,1956,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1956,g1903,0,1,,,none,psm_gt,,none,,
grape,1957,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1957,g1904,0,1,,,none,psm_gt,,none,,
grape,1958,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1958,g1905,0,1,,,none,psm_gt,,none,,
grape,1959,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1959,g1906,0,1,,,none,psm_gt,,none,,
grape,1960,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1960,g1907,0,1,,,none,psm_gt,,none,,
grape,1961,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1961,g1908,0,1,,,none,psm_gt,,none,,
grape,1962,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1962,g1909,0,1,,,none,psm_gt,,none,,
grape,1963,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1963,g1910,0,1,,,none,psm_gt,,none,,
grape,1964,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1964,g1911,0,1,,,none,psm_gt,,none,,
grape,1965,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1965,g1912,0,1,,,none,psm_gt,,none,,
grape,1966,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1966,g1913,0,1,,,none,psm_gt,,none,,
grape,1967,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1967,g1914,0,1,,,none,psm_gt,,none,,
grape,1968,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1968,g1915,0,1,,,none,psm_gt,,none,,
grape,1969,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1969,g1916,0,1,,,none,psm_gt,,none,,
grape,1970,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1970,g1917,0,1,,,none,psm_gt,,none,,
grape,1971,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1971,g1918,0,1,,,none,psm_gt,,none,,
grape,1972,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1972,g1919,0,1,,,none,psm_gt,,none,,
grape,1973,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1973,g1630,0,1,,,none,psm_gt,,none,,
grape,1974,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1974,g1920,0,1,,,none,psm_gt,,none,,
grape,1975,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1975,g1921,0,1,,,none,psm_gt,,none,,
grape,1976,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1976,g1922,0,1,,,none,psm_gt,,none,,
grape,1977,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1977,g1923,0,1,,,none,psm_gt,,none,,
grape,1978,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1978,g1924,0,1,,,none,psm_gt,,none,,
grape,1979,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1979,g1925,0,1,,,none,psm_gt,,none,,
grape,1980,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1980,g1926,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1981,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1981,g1927,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1982,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1982,g1928,0,1,,,none,psm_gt,,none,,
grape,1983,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1983,g1929,0,1,,,none,psm_gt,,none,,
grape,1984,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1984,g1930,0,1,,,none,psm_gt,,none,,
grape,1985,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1985,g1931,0,1,,,none,psm_gt,,none,,
grape,1986,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1986,g1932,0,1,,,none,psm_gt,,none,,
grape,1987,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1987,g1933,0,1,,,none,psm_gt,,none,,
grape,1988,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1988,g1934,0,1,,,none,psm_gt,,none,,
grape,1989,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1989,g1935,0,1,,,none,psm_gt,,none,,
grape,1990,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1990,g1936,0,1,,,none,psm_gt,,none,,
grape,1991,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1991,g1937,0,1,,,none,psm_gt,,none,,
grape,1992,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1992,g1938,0,1,,,none,psm_gt,,none,,
grape,1993,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1993,g1939,0,1,,,none,psm_gt,,none,,
grape,1994,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1994,g1940,0,1,,,none,psm_gt,,none,,
grape,1995,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1995,g1941,0,1,,,none,psm_gt,,none,,
grape,1996,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1996,g1942,0,1,,,none,psm_gt,,none,,
grape,1997,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1997,g0036,0,1,,,none,psm_gt,,none,,
grape,1998,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1998,g1943,0,1,,,none,psm_gt,,none,,
grape,1999,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1999,g1944,0,1,,,none,psm_gt,,none,,
grape,2000,reviewed_260916,reviewed_260916,keep,,dice 0.93 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,2000,g1945,0,1,,,none,psm_gt,,none,,
grape,2001,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2001,g1946,0,1,,,none,psm_gt,,none,,
grape,2002,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2002,g1947,0,1,,,none,psm_gt,,none,,
grape,2003,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2003,g1948,0,1,,,none,psm_gt,,none,,
grape,2004,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2004,g1949,0,1,,,none,psm_gt,,none,,
grape,2005,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2005,g1950,0,1,,,none,psm_gt,,none,,
grape,2006,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2006,g1951,0,1,,,none,psm_gt,,none,,
grape,2007,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2007,g1952,0,1,,,none,psm_gt,,none,,
grape,2008,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2008,g1953,0,1,,,none,psm_gt,,none,,
grape,2009,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2009,g1954,0,1,,,none,psm_gt,,none,,
grape,2010,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2010,g1955,0,1,,,none,psm_gt,,none,,
grape,2011,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2011,g1956,0,1,,,none,psm_gt,,none,,
grape,2012,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2012,g1957,0,1,,,none,psm_gt,,none,,
grape,2013,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2013,g1958,0,1,,,none,psm_gt,,none,,
grape,2014,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2014,g1959,0,1,,,none,psm_gt,,none,,
grape,2015,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2015,g1960,0,1,,,none,psm_gt,,none,,
grape,2016,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2016,g1961,0,1,,,none,psm_gt,,none,,
grape,2017,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2017,g1962,0,1,,,none,psm_gt,,none,,
grape,2018,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2018,g1963,0,1,,,none,psm_gt,,none,,
grape,2019,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2019,g1964,0,1,,,none,psm_gt,,none,,
grape,2020,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2020,g1965,0,1,,,none,psm_gt,,none,,
grape,2021,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2021,g1966,0,1,,,none,psm_gt,,none,,
grape,2022,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2022,g0056,0,1,,,none,psm_gt,,none,,
grape,2023,reviewed_260916,reviewed_260916,keep,,dice 0.85 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,2023,g1967,0,1,,,none,psm_gt,,none,,
grape,2024,reviewed_260916,reviewed_260916,keep,,,reviewed,,,2024,g1968,0,1,,,none,psm_gt,,none,,
grape,2025,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 148 만 남김),ai,,,2025,g0147,0,0,,,none,none,,none,,
